Array Length: 134217728
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 27

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-25 10:06:53,134217728,0,0,9458.46,true
2024-10-25 10:07:03,134217728,1,0,9416.05,true
2024-10-25 10:07:13,134217728,2,0,9395.58,true
2024-10-25 10:07:23,134217728,3,0,9429.56,true
2024-10-25 10:07:33,134217728,4,0,9383.37,true
2024-10-25 10:07:43,134217728,5,0,9420.64,true
2024-10-25 10:07:53,134217728,6,0,9452.69,true
2024-10-25 10:08:03,134217728,7,0,9415.62,true
2024-10-25 10:08:13,134217728,8,0,9465.01,true
2024-10-25 10:08:23,134217728,9,0,9373.23,true
