Array Length: 134217728
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 11

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-25 09:39:37,134217728,0,0,9446.58,true
2024-10-25 09:39:47,134217728,1,0,9684.48,true
2024-10-25 09:39:57,134217728,2,0,9449.72,true
2024-10-25 09:40:08,134217728,3,0,9491.5,true
2024-10-25 09:40:18,134217728,4,0,9511.77,true
2024-10-25 09:40:28,134217728,5,0,9488.55,true
2024-10-25 09:40:38,134217728,6,0,9470.74,true
2024-10-25 09:40:48,134217728,7,0,9431.76,true
2024-10-25 09:40:58,134217728,8,0,9505.25,true
2024-10-25 09:41:09,134217728,9,0,9579.69,true
