Array Length: 131072
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 18

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-25 09:11:48,131072,0,0,62.7514,true
2024-10-25 09:11:48,131072,1,0,63.1755,true
2024-10-25 09:11:48,131072,2,0,62.7386,true
2024-10-25 09:11:49,131072,3,0,63.3578,true
2024-10-25 09:11:49,131072,4,0,61.9259,true
2024-10-25 09:11:49,131072,5,0,62.2514,true
2024-10-25 09:11:49,131072,6,0,61.6795,true
2024-10-25 09:11:49,131072,7,0,61.5964,true
2024-10-25 09:11:49,131072,8,0,64.931,true
2024-10-25 09:11:49,131072,9,0,62.4727,true
