Array Length: 134217728
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 5

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-25 09:29:00,134217728,0,0,10764.5,true
2024-10-25 09:29:11,134217728,1,0,10803,true
2024-10-25 09:29:23,134217728,2,0,10788.7,true
2024-10-25 09:29:34,134217728,3,0,10923.4,true
2024-10-25 09:29:46,134217728,4,0,11149.4,true
2024-10-25 09:29:58,134217728,5,0,10573.8,true
2024-10-25 09:30:09,134217728,6,0,10611.7,true
2024-10-25 09:30:20,134217728,7,0,10708.7,true
2024-10-25 09:30:31,134217728,8,0,10583.6,true
2024-10-25 09:30:43,134217728,9,0,10601.3,true
