Array Length: 4194304
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 32

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-25 09:13:29,4194304,0,0,227.924,true
2024-10-25 09:13:29,4194304,1,0,229.821,true
2024-10-25 09:13:29,4194304,2,0,222.824,true
2024-10-25 09:13:30,4194304,3,0,229.343,true
2024-10-25 09:13:30,4194304,4,0,223.137,true
2024-10-25 09:13:30,4194304,5,0,227.125,true
2024-10-25 09:13:30,4194304,6,0,223.938,true
2024-10-25 09:13:31,4194304,7,0,226.65,true
2024-10-25 09:13:31,4194304,8,0,229.185,true
2024-10-25 09:13:31,4194304,9,0,224.835,true
