Array Length: 134217728
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 14

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-25 09:44:40,134217728,0,0,9216.25,true
2024-10-25 09:44:50,134217728,1,0,9230.67,true
2024-10-25 09:45:00,134217728,2,0,9247.69,true
2024-10-25 09:45:10,134217728,3,0,9246.25,true
2024-10-25 09:45:20,134217728,4,0,9175.5,true
2024-10-25 09:45:30,134217728,5,0,9260.1,true
2024-10-25 09:45:39,134217728,6,0,9208.54,true
2024-10-25 09:45:49,134217728,7,0,9265.02,true
2024-10-25 09:46:00,134217728,8,0,9454.27,true
2024-10-25 09:46:10,134217728,9,0,9462.8,true
