Array Length: 131072
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 28

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-25 09:11:56,131072,0,0,99.2998,true
2024-10-25 09:11:56,131072,1,0,97.4168,true
2024-10-25 09:11:56,131072,2,0,97.722,true
2024-10-25 09:11:57,131072,3,0,99.1498,true
2024-10-25 09:11:57,131072,4,0,96.3242,true
2024-10-25 09:11:57,131072,5,0,96.7533,true
2024-10-25 09:11:57,131072,6,0,98.4812,true
2024-10-25 09:11:57,131072,7,0,96.0822,true
2024-10-25 09:11:57,131072,8,0,95.3308,true
2024-10-25 09:11:57,131072,9,0,95.6134,true
