Array Length: 131072
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 1

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-25 09:11:42,131072,0,0,41.0137,true
2024-10-25 09:11:43,131072,1,0,40.1193,true
2024-10-25 09:11:43,131072,2,0,40.6647,true
2024-10-25 09:11:43,131072,3,0,45.388,true
2024-10-25 09:11:43,131072,4,0,45.6802,true
2024-10-25 09:11:43,131072,5,0,38.5886,true
2024-10-25 09:11:43,131072,6,0,37.433,true
2024-10-25 09:11:43,131072,7,0,40.3644,true
2024-10-25 09:11:43,131072,8,0,40.6708,true
2024-10-25 09:11:43,131072,9,0,43.1274,true
