Array Length: 131072
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 25

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-25 09:11:54,131072,0,0,86.8772,true
2024-10-25 09:11:54,131072,1,0,86.8254,true
2024-10-25 09:11:54,131072,2,0,87.2623,true
2024-10-25 09:11:54,131072,3,0,88.9169,true
2024-10-25 09:11:54,131072,4,0,84.906,true
2024-10-25 09:11:54,131072,5,0,84.7867,true
2024-10-25 09:11:54,131072,6,0,85.0604,true
2024-10-25 09:11:54,131072,7,0,86.2849,true
2024-10-25 09:11:54,131072,8,0,86.7689,true
2024-10-25 09:11:54,131072,9,0,85.9773,true
