Array Length: 4194304
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 7

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-25 09:12:36,4194304,0,0,179.133,true
2024-10-25 09:12:36,4194304,1,0,182.329,true
2024-10-25 09:12:36,4194304,2,0,178.336,true
2024-10-25 09:12:36,4194304,3,0,175.514,true
2024-10-25 09:12:37,4194304,4,0,179.904,true
2024-10-25 09:12:37,4194304,5,0,176.877,true
2024-10-25 09:12:37,4194304,6,0,174.724,true
2024-10-25 09:12:37,4194304,7,0,176.241,true
2024-10-25 09:12:37,4194304,8,0,178.695,true
2024-10-25 09:12:38,4194304,9,0,183.398,true
