Array Length: 4194304
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 16

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-24 12:08:48,4194304,0,0,669.723,true
2024-10-24 12:08:49,4194304,1,0,663.714,true
2024-10-24 12:08:50,4194304,2,0,655.281,true
2024-10-24 12:08:50,4194304,3,0,663.672,true
2024-10-24 12:08:51,4194304,4,0,652.514,true
2024-10-24 12:08:52,4194304,5,0,662.622,true
2024-10-24 12:08:52,4194304,6,0,659.122,true
2024-10-24 12:08:53,4194304,7,0,656.903,true
2024-10-24 12:08:54,4194304,8,0,660.938,true
2024-10-24 12:08:55,4194304,9,0,655.577,true
