Array Length: 4194304
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 21

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-24 12:09:30,4194304,0,0,736.416,true
2024-10-24 12:09:31,4194304,1,0,756.64,true
2024-10-24 12:09:31,4194304,2,0,733.763,true
2024-10-24 12:09:32,4194304,3,0,741.222,true
2024-10-24 12:09:33,4194304,4,0,752.542,true
2024-10-24 12:09:34,4194304,5,0,736.328,true
2024-10-24 12:09:35,4194304,6,0,753.797,true
2024-10-24 12:09:35,4194304,7,0,733.287,true
2024-10-24 12:09:36,4194304,8,0,752.541,true
2024-10-24 12:09:37,4194304,9,0,749.729,true
