Array Length: 4194304
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 11

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-24 12:08:08,4194304,0,0,811.879,true
2024-10-24 12:08:09,4194304,1,0,814.89,true
2024-10-24 12:08:10,4194304,2,0,809.712,true
2024-10-24 12:08:11,4194304,3,0,809.227,true
2024-10-24 12:08:12,4194304,4,0,806.117,true
2024-10-24 12:08:13,4194304,5,0,805.972,true
2024-10-24 12:08:14,4194304,6,0,806.715,true
2024-10-24 12:08:15,4194304,7,0,808.841,true
2024-10-24 12:08:15,4194304,8,0,811.065,true
2024-10-24 12:08:16,4194304,9,0,809.401,true
