Array Length: 4194304
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 3

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-24 12:06:44,4194304,0,0,1654.52,true
2024-10-24 12:06:46,4194304,1,0,1649.04,true
2024-10-24 12:06:48,4194304,2,0,1643.44,true
2024-10-24 12:06:50,4194304,3,0,1633.55,true
2024-10-24 12:06:51,4194304,4,0,1634.94,true
2024-10-24 12:06:53,4194304,5,0,1634.63,true
2024-10-24 12:06:55,4194304,6,0,1644.68,true
2024-10-24 12:06:56,4194304,7,0,1645.78,true
2024-10-24 12:06:58,4194304,8,0,1641.48,true
2024-10-24 12:07:00,4194304,9,0,1644.72,true
