Array Length: 131072
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 3

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-24 12:05:13,131072,0,0,46.3037,true
2024-10-24 12:05:13,131072,1,0,43.9091,true
2024-10-24 12:05:13,131072,2,0,45.2808,true
2024-10-24 12:05:13,131072,3,0,42.9754,true
2024-10-24 12:05:13,131072,4,0,43.9258,true
2024-10-24 12:05:13,131072,5,0,43.6404,true
2024-10-24 12:05:13,131072,6,0,45.6562,true
2024-10-24 12:05:13,131072,7,0,43.0198,true
2024-10-24 12:05:13,131072,8,0,44.6788,true
2024-10-24 12:05:13,131072,9,0,43.4843,true
