Array Length: 4194304
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 9

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-24 12:07:50,4194304,0,0,889.153,true
2024-10-24 12:07:51,4194304,1,0,884.466,true
2024-10-24 12:07:52,4194304,2,0,880.044,true
2024-10-24 12:07:53,4194304,3,0,874.509,true
2024-10-24 12:07:54,4194304,4,0,881.794,true
2024-10-24 12:07:55,4194304,5,0,883.295,true
2024-10-24 12:07:56,4194304,6,0,877.359,true
2024-10-24 12:07:57,4194304,7,0,880.636,true
2024-10-24 12:07:58,4194304,8,0,879.54,true
2024-10-24 12:07:58,4194304,9,0,878.065,true
