Array Length: 4194304
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 32

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-24 12:10:57,4194304,0,0,720.694,true
2024-10-24 12:10:58,4194304,1,0,747.786,true
2024-10-24 12:10:59,4194304,2,0,727.233,true
2024-10-24 12:11:00,4194304,3,0,730.124,true
2024-10-24 12:11:00,4194304,4,0,728.096,true
2024-10-24 12:11:01,4194304,5,0,734.711,true
2024-10-24 12:11:02,4194304,6,0,735.901,true
2024-10-24 12:11:03,4194304,7,0,740.452,true
2024-10-24 12:11:04,4194304,8,0,734.218,true
2024-10-24 12:11:04,4194304,9,0,735.99,true
