Array Length: 131072
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 20

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-24 12:05:21,131072,0,0,71.7713,true
2024-10-24 12:05:21,131072,1,0,70.5111,true
2024-10-24 12:05:21,131072,2,0,69.2964,true
2024-10-24 12:05:21,131072,3,0,70.1013,true
2024-10-24 12:05:21,131072,4,0,71.6082,true
2024-10-24 12:05:21,131072,5,0,70.642,true
2024-10-24 12:05:21,131072,6,0,69.8427,true
2024-10-24 12:05:21,131072,7,0,69.9662,true
2024-10-24 12:05:21,131072,8,0,70.9831,true
2024-10-24 12:05:21,131072,9,0,69.4175,true
