Array Length: 4194304
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 24

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-24 12:09:54,4194304,0,0,722.629,true
2024-10-24 12:09:54,4194304,1,0,737.986,true
2024-10-24 12:09:55,4194304,2,0,722.983,true
2024-10-24 12:09:56,4194304,3,0,722.8,true
2024-10-24 12:09:57,4194304,4,0,722.904,true
2024-10-24 12:09:57,4194304,5,0,715.048,true
2024-10-24 12:09:58,4194304,6,0,721.127,true
2024-10-24 12:09:59,4194304,7,0,717.526,true
2024-10-24 12:10:00,4194304,8,0,719.311,true
2024-10-24 12:10:01,4194304,9,0,732.864,true
