Array Length: 4194304
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 20

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-24 12:09:22,4194304,0,0,766.39,true
2024-10-24 12:09:22,4194304,1,0,761.842,true
2024-10-24 12:09:23,4194304,2,0,758.138,true
2024-10-24 12:09:24,4194304,3,0,754.418,true
2024-10-24 12:09:25,4194304,4,0,767.346,true
2024-10-24 12:09:26,4194304,5,0,757.819,true
2024-10-24 12:09:26,4194304,6,0,763.038,true
2024-10-24 12:09:27,4194304,7,0,755.993,true
2024-10-24 12:09:28,4194304,8,0,757.95,true
2024-10-24 12:09:29,4194304,9,0,759.024,true
