Array Length: 4194304
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 8

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-24 12:07:42,4194304,0,0,691.617,true
2024-10-24 12:07:43,4194304,1,0,685.329,true
2024-10-24 12:07:44,4194304,2,0,687.783,true
2024-10-24 12:07:45,4194304,3,0,701.517,true
2024-10-24 12:07:45,4194304,4,0,677.036,true
2024-10-24 12:07:46,4194304,5,0,692.514,true
2024-10-24 12:07:47,4194304,6,0,696.335,true
2024-10-24 12:07:48,4194304,7,0,685.301,true
2024-10-24 12:07:48,4194304,8,0,682.126,true
2024-10-24 12:07:49,4194304,9,0,686.045,true
