Array Length: 131072
Test Repetitions: 10
Sort Order: Ascending

Threads (CPU): 6

Timestamp,Array Length,Iteration,GPU Time (ms),CPU Time (ms),Is Correct
2024-10-24 12:05:14,131072,0,0,31.0186,true
2024-10-24 12:05:14,131072,1,0,30.9455,true
2024-10-24 12:05:14,131072,2,0,30.5883,true
2024-10-24 12:05:14,131072,3,0,30.5733,true
2024-10-24 12:05:14,131072,4,0,30.6028,true
2024-10-24 12:05:14,131072,5,0,31.709,true
2024-10-24 12:05:14,131072,6,0,30.6143,true
2024-10-24 12:05:14,131072,7,0,30.8919,true
2024-10-24 12:05:14,131072,8,0,31.5079,true
2024-10-24 12:05:14,131072,9,0,30.5606,true
